student_id,major,age,gender,prior_gpa,credits_failed_pct,financial_aid,tuition_status,graduated,logins_q1,logins_q2,logins_q3,time_on_materials_min_q1,time_on_materials_min_q2,time_on_materials_min_q3,forum_posts_q1,forum_posts_q2,forum_posts_q3,login_velocity,time_velocity,total_logins,total_time,total_forum_posts,is_ghost,early_engagement_academic_friction,total_login_academic_friction,total_time_academic_friction
89809,Computer Science,20.0,Female,3.89,0.0339896567299458,Private Scholarship,Paid,1,3.0,2.0,8.0,81.0,69.0,222.0,1.0,0.0,3.0,5.0,141.0,13.0,372.0,4.0,0,0.00849741418248645,0.002427832623567557,9.112508506687881e-05
48583,Mathematics,23.0,Male,3.14,0.0193396943734183,Student Loan,Paid,1,2.0,2.0,5.0,73.0,60.0,157.0,1.0,0.0,1.0,3.0,84.0,9.0,290.0,2.0,0,0.006446564791139434,0.00193396943734183,6.645943083648901e-05
95272,Computer Science,22.0,Male,3.18,0.2427915510537645,Student Loan,Deferred,1,2.0,9.0,4.0,60.0,184.0,67.0,2.0,2.0,1.0,2.0,7.0,15.0,311.0,5.0,0,0.08093051701792149,0.01517447194086028,0.0007781780482492451
63490,Business,22.0,Male,3.31,0.1127044422740617,No Aid,Delinquent,1,3.0,11.0,3.0,109.0,202.0,67.0,1.0,2.0,3.0,0.0,-42.0,17.0,378.0,6.0,0,0.028176110568515426,0.006261357904114539,0.00029737319861230003
48981,Computer Science,22.0,Female,3.25,0.4952843709798729,No Aid,Paid,0,5.0,8.0,11.0,141.0,184.0,207.0,1.0,3.0,2.0,6.0,66.0,24.0,532.0,6.0,0,0.08254739516331215,0.019811374839194915,0.0009292389699434763
82604,Mathematics,21.0,Male,3.26,0.2459551070334832,Federal Grant,Paid,1,3.0,8.0,8.0,105.0,148.0,211.0,2.0,4.0,1.0,5.0,106.0,19.0,464.0,7.0,0,0.0614887767583708,0.012297755351674159,0.0005289357140505015
46883,Computer Science,24.0,Male,2.0,0.2246454798686051,Private Scholarship,Delinquent,1,6.0,10.0,4.0,136.0,182.0,106.0,2.0,3.0,0.0,-2.0,-30.0,20.0,424.0,5.0,0,0.03209221140980073,0.01069740380326691,0.0005285775996908355
75621,Computer Science,19.0,Female,3.37,0.0253780109167498,Federal Grant,Deferred,1,4.0,13.0,5.0,120.0,206.0,147.0,2.0,3.0,1.0,1.0,27.0,22.0,473.0,6.0,0,0.0050756021833499605,0.0011033917789891217,5.354010741930338e-05
51863,Business,32.0,Male,3.48,0.1240394958273583,Student Loan,Paid,1,3.0,9.0,5.0,92.0,235.0,92.0,1.0,0.0,1.0,2.0,0.0,17.0,419.0,2.0,0,0.031009873956839577,0.006891083101519906,0.00029533213292228167
52610,Mathematics,24.0,Male,2.05,0.2595342322853549,No Aid,Paid,1,10.0,9.0,4.0,226.0,206.0,80.0,1.0,2.0,0.0,-6.0,-146.0,23.0,512.0,3.0,0,0.023594021116850442,0.01081392634522312,0.0005059146828174559
37596,Computer Science,26.0,Female,3.25,0.048041992701196,Private Scholarship,Paid,1,10.0,2.0,2.0,162.0,56.0,65.0,3.0,0.0,1.0,-8.0,-97.0,14.0,283.0,4.0,0,0.004367453881926909,0.003202799513413067,0.00016916194613097183
67397,Business,23.0,Female,2.53,0.2707792314005946,Student Loan,Paid,1,3.0,5.0,4.0,84.0,109.0,96.0,0.0,0.0,0.0,1.0,12.0,12.0,289.0,0.0,0,0.06769480785014866,0.020829171646199587,0.0009337214875882573
36237,Computer Science,18.0,Female,3.26,0.3330763214115878,No Aid,Paid,1,4.0,8.0,4.0,117.0,145.0,75.0,2.0,3.0,1.0,0.0,-42.0,16.0,337.0,6.0,0,0.06661526428231755,0.019592724788916927,0.0009854329035845792
82662,Mathematics,28.0,Female,2.53,0.0552314950728511,Private Scholarship,Paid,1,4.0,9.0,8.0,65.0,216.0,224.0,0.0,0.0,2.0,4.0,159.0,21.0,505.0,2.0,0,0.011046299014570219,0.0025105225033114137,0.00010915315231788754
55105,Computer Science,25.0,Male,2.19,0.0362828881254496,Private Scholarship,Paid,1,3.0,3.0,8.0,76.0,69.0,138.0,0.0,1.0,2.0,5.0,62.0,14.0,283.0,3.0,0,0.0090707220313624,0.002418859208363307,0.0001277566483290479
42982,Mathematics,27.0,Male,2.36,0.2973647524660266,Private Scholarship,Paid,1,8.0,4.0,5.0,213.0,75.0,166.0,3.0,0.0,1.0,-3.0,-47.0,17.0,454.0,4.0,0,0.03304052805178073,0.016520264025890366,0.0006535489065187398
80004,Computer Science,21.0,Female,3.84,0.091882115367125,No Aid,Paid,1,5.0,4.0,2.0,118.0,124.0,71.0,0.0,2.0,0.0,-3.0,-47.0,11.0,313.0,2.0,0,0.015313685894520833,0.0076568429472604164,0.0002926182018061306
73239,Arts,22.0,Female,2.88,0.0471300204436652,Private Scholarship,Paid,1,10.0,5.0,2.0,242.0,118.0,73.0,0.0,0.0,0.0,-8.0,-169.0,17.0,433.0,0.0,0,0.004284547313060473,0.0026183344690925113,0.00010859451715130232
73166,Computer Science,22.0,Male,3.83,0.0490996919114102,Private Scholarship,Paid,1,10.0,7.0,9.0,227.0,202.0,184.0,2.0,4.0,3.0,-1.0,-43.0,26.0,613.0,9.0,0,0.0044636083555827455,0.0018185071078300073,7.996692493715016e-05
81807,Mathematics,21.0,Female,2.97,0.0423335587939187,Student Loan,Paid,1,5.0,3.0,8.0,123.0,82.0,193.0,0.0,0.0,2.0,3.0,70.0,16.0,398.0,2.0,0,0.007055593132319783,0.002490209340818747,0.00010609914484691405
61611,Computer Science,19.0,Male,3.8,0.265812615321642,Student Loan,Paid,0,7.0,3.0,6.0,181.0,63.0,149.0,4.0,1.0,0.0,-1.0,-32.0,16.0,393.0,5.0,0,0.03322657691520525,0.015636036195390706,0.0006746513079229493
37783,Computer Science,36.0,Male,3.14,0.1615457823415465,Private Scholarship,Deferred,1,5.0,6.0,6.0,94.0,157.0,131.0,1.0,1.0,1.0,1.0,37.0,17.0,382.0,3.0,0,0.02692429705692442,0.008974765685641473,0.00042179055441657055
69928,Business,25.0,Male,2.7,0.3499135714839562,Federal Grant,Paid,1,2.0,8.0,10.0,75.0,242.0,216.0,0.0,3.0,0.0,8.0,141.0,20.0,533.0,3.0,0,0.11663785716131873,0.016662551023045532,0.0006552688604568468
17431,Arts,24.0,Male,2.44,0.1259198146829429,Student Loan,Paid,1,9.0,7.0,12.0,240.0,202.0,246.0,3.0,2.0,7.0,3.0,6.0,28.0,688.0,12.0,0,0.012591981468294289,0.004342062575273893,0.000182757350773502
14653,Computer Science,20.0,Female,2.74,0.1256231715157128,Private Scholarship,Paid,1,10.0,5.0,13.0,242.0,148.0,209.0,0.0,0.0,3.0,3.0,-33.0,28.0,599.0,3.0,0,0.011420288319610256,0.004331833500541821,0.00020937195252618802
26314,Mathematics,20.0,Male,2.35,0.0151412730330484,Private Scholarship,Deferred,1,8.0,3.0,8.0,213.0,97.0,236.0,2.0,1.0,4.0,0.0,23.0,19.0,546.0,7.0,0,0.001682363670338711,0.0007570636516524199,2.768057227248336e-05
16235,Mathematics,26.0,Male,3.96,0.1261570468650407,Federal Grant,Delinquent,1,8.0,3.0,7.0,249.0,68.0,213.0,2.0,1.0,1.0,-1.0,-36.0,18.0,530.0,4.0,0,0.014017449651671189,0.006639844571844247,0.0002375838924012066
36380,Business,24.0,Female,2.7,0.1285907601511806,No Aid,Deferred,1,4.0,11.0,8.0,111.0,221.0,231.0,0.0,4.0,1.0,4.0,120.0,23.0,563.0,5.0,0,0.02571815203023612,0.005357948339632525,0.0002279978016864904
93266,Computer Science,22.0,Female,3.11,0.1413353078282112,No Aid,Deferred,1,9.0,3.0,3.0,158.0,98.0,88.0,2.0,1.0,1.0,-6.0,-70.0,15.0,344.0,4.0,0,0.014133530782821119,0.0088334567392632,0.0004096675589223513
37069,Computer Science,20.0,Female,3.99,0.2916235537521802,Student Loan,Delinquent,1,5.0,9.0,11.0,149.0,176.0,194.0,2.0,0.0,5.0,6.0,45.0,25.0,519.0,7.0,0,0.048603925625363364,0.011216290528930008,0.0005608145264465004
12086,Computer Science,24.0,Male,3.04,0.1851449378571642,No Aid,Paid,1,5.0,3.0,7.0,101.0,76.0,196.0,1.0,0.0,2.0,2.0,95.0,15.0,373.0,3.0,0,0.0308574896428607,0.011571558616072763,0.0004950399407945567
65935,Mathematics,31.0,Female,2.62,0.0460767515483118,Private Scholarship,Paid,1,6.0,12.0,3.0,183.0,228.0,54.0,3.0,3.0,0.0,-3.0,-129.0,21.0,465.0,6.0,0,0.006582393078330257,0.0020943977976505363,9.887714924530429e-05
90057,Computer Science,23.0,Female,3.23,0.144364967916151,Student Loan,Deferred,1,7.0,6.0,5.0,228.0,176.0,113.0,1.0,2.0,0.0,-2.0,-115.0,18.0,517.0,3.0,0,0.018045620989518875,0.007598156206113211,0.0002786968492589788
54263,Computer Science,20.0,Female,3.63,0.3429390575201634,Federal Grant,Paid,1,2.0,14.0,5.0,67.0,224.0,85.0,1.0,0.0,1.0,3.0,18.0,21.0,376.0,2.0,0,0.1143130191733878,0.015588138978189246,0.0009096526724672769
99725,Arts,20.0,Female,3.23,0.0656557766650977,Private Scholarship,Paid,1,9.0,13.0,5.0,235.0,217.0,128.0,2.0,2.0,2.0,-4.0,-107.0,27.0,580.0,6.0,0,0.00656557766650977,0.002344849166610632,0.0001130047791137654
75530,Mathematics,25.0,Male,2.44,0.1986287195787874,Student Loan,Paid,1,6.0,11.0,4.0,158.0,215.0,77.0,2.0,2.0,2.0,-2.0,-81.0,21.0,450.0,6.0,0,0.0283755313683982,0.009028578162672154,0.00044041844695961725
16667,Computer Science,21.0,Male,2.38,0.0327989887207646,Student Loan,Paid,1,11.0,6.0,3.0,188.0,144.0,94.0,1.0,2.0,0.0,-8.0,-94.0,20.0,426.0,3.0,0,0.0027332490600637167,0.0015618566057506954,7.681261995495222e-05
26789,Business,29.0,Female,3.43,0.1139017397593543,No Aid,Paid,1,6.0,6.0,5.0,164.0,141.0,108.0,2.0,1.0,1.0,-1.0,-56.0,17.0,413.0,4.0,0,0.016271677108479186,0.006327874431075239,0.00027512497526414084
47088,Computer Science,23.0,Male,3.7,0.0636960937359804,Private Scholarship,Paid,1,3.0,7.0,11.0,75.0,199.0,247.0,0.0,2.0,3.0,8.0,172.0,21.0,521.0,5.0,0,0.0159240234339951,0.0028952769879991088,0.00012202316807659079
69610,Computer Science,21.0,Female,3.4,0.0538317294648319,No Aid,Paid,1,4.0,4.0,9.0,115.0,72.0,196.0,1.0,2.0,2.0,5.0,81.0,17.0,383.0,5.0,0,0.01076634589296638,0.0029906516369351053,0.00014018679548133306
21128,Mathematics,24.0,Male,2.19,0.2341065514275138,Private Scholarship,Paid,1,8.0,2.0,3.0,122.0,57.0,60.0,2.0,1.0,0.0,-5.0,-62.0,13.0,239.0,3.0,0,0.026011839047501532,0.0167218965305367,0.0009754439642813075
62420,Business,22.0,Female,2.64,0.041724267861379,Student Loan,Deferred,1,9.0,8.0,7.0,147.0,210.0,199.0,1.0,3.0,2.0,-2.0,52.0,24.0,556.0,6.0,0,0.0041724267861378995,0.0016689707144551598,7.490891896118312e-05
36593,Business,29.0,Female,3.37,0.2739101251104776,Private Scholarship,Paid,1,6.0,4.0,5.0,99.0,71.0,85.0,2.0,1.0,1.0,-1.0,-14.0,15.0,255.0,4.0,0,0.03913001787292537,0.01711938281940485,0.001069961426212803
11070,Computer Science,31.0,Male,3.42,0.0373725274602293,No Aid,Paid,1,11.0,11.0,6.0,231.0,188.0,160.0,3.0,4.0,1.0,-5.0,-71.0,28.0,579.0,8.0,0,0.003114377288352442,0.0012887078434561828,6.443539217280914e-05
84574,Arts,26.0,Male,2.93,0.2397319938028728,Private Scholarship,Delinquent,1,7.0,12.0,11.0,179.0,191.0,229.0,2.0,2.0,3.0,4.0,50.0,30.0,599.0,7.0,0,0.0299664992253591,0.007733290122673316,0.000399553323004788
56587,Business,20.0,Male,2.6,0.2510530645746465,Federal Grant,Paid,1,9.0,5.0,4.0,249.0,137.0,105.0,3.0,1.0,0.0,-5.0,-144.0,18.0,491.0,4.0,0,0.02510530645746465,0.013213319188139288,0.0005102704564525335
56651,Computer Science,28.0,Male,2.18,0.1789203668471226,Federal Grant,Paid,1,9.0,6.0,6.0,137.0,119.0,105.0,0.0,2.0,0.0,-3.0,-32.0,21.0,361.0,2.0,0,0.01789203668471226,0.008132743947596482,0.0004942551570362503
59425,Computer Science,24.0,Female,2.11,0.1423219419440244,Private Scholarship,Paid,1,8.0,3.0,6.0,146.0,103.0,168.0,0.0,3.0,2.0,-2.0,22.0,17.0,417.0,5.0,0,0.0158135491048916,0.0079067745524458,0.0003404831146986229
80381,Mathematics,23.0,Female,2.23,0.3584765335089313,Student Loan,Paid,1,2.0,9.0,15.0,63.0,242.0,243.0,2.0,4.0,2.0,13.0,180.0,26.0,548.0,8.0,0,0.11949217783631044,0.013276908648478938,0.000652962720416997
80171,Computer Science,19.0,Non-binary,2.67,0.0318230522156354,Federal Grant,Paid,1,8.0,8.0,5.0,184.0,148.0,93.0,2.0,1.0,4.0,-3.0,-91.0,21.0,425.0,7.0,0,0.003535894690626156,0.001446502373437973,7.470200050618639e-05
99856,Arts,21.0,Female,3.22,0.000997627018758,Federal Grant,Paid,1,5.0,9.0,4.0,156.0,179.0,64.0,0.0,0.0,1.0,-1.0,-92.0,18.0,399.0,1.0,0,0.000166271169793,5.250668519778947e-05,2.4940675468949998e-06
83323,Computer Science,19.0,Female,3.7,0.0681177553466503,Student Loan,Paid,1,4.0,6.0,4.0,144.0,201.0,112.0,0.0,1.0,0.0,0.0,-32.0,14.0,457.0,1.0,0,0.013623551069330058,0.004541183689776686,0.00014872872346430196
11807,Computer Science,20.0,Male,2.5,0.243360818404399,Private Scholarship,Paid,1,7.0,13.0,14.0,202.0,215.0,226.0,2.0,2.0,0.0,7.0,24.0,34.0,643.0,4.0,0,0.030420102300549874,0.006953166240125685,0.00037788946957204814
16398,Mathematics,21.0,Male,2.15,0.035492732135251,Student Loan,Paid,1,4.0,7.0,11.0,93.0,144.0,171.0,1.0,1.0,3.0,7.0,78.0,22.0,408.0,5.0,0,0.0070985464270502,0.0015431622667500433,8.677929617420782e-05
15716,Mathematics,22.0,Female,3.93,0.2295522817147197,Student Loan,Delinquent,1,13.0,5.0,3.0,247.0,115.0,58.0,3.0,1.0,0.0,-10.0,-189.0,21.0,420.0,4.0,0,0.016396591551051408,0.01043419462339635,0.0005452548259257
40730,Business,22.0,Female,3.23,0.0707550764944166,No Aid,Delinquent,1,3.0,6.0,1.0,77.0,180.0,41.0,0.0,0.0,0.0,-2.0,-36.0,10.0,298.0,0.0,0,0.01768876912360415,0.006432279681310601,0.00023663905182079133
92662,Arts,19.0,Male,2.28,0.1554876696235475,Federal Grant,Paid,1,15.0,6.0,3.0,245.0,161.0,91.0,3.0,2.0,1.0,-12.0,-154.0,24.0,497.0,6.0,0,0.009717979351471718,0.006219506784941899,0.0003122242361918624
43694,Computer Science,27.0,Male,2.5,0.1862056136610798,Student Loan,Deferred,1,4.0,8.0,8.0,91.0,230.0,194.0,1.0,4.0,3.0,4.0,103.0,20.0,515.0,8.0,0,0.037241122732215956,0.008866933983860943,0.0003608635923664337
33724,Computer Science,21.0,Male,2.84,0.0995570027646045,Private Scholarship,Delinquent,1,7.0,5.0,8.0,160.0,138.0,167.0,1.0,1.0,2.0,1.0,7.0,20.0,465.0,4.0,0,0.012444625345575562,0.004740809655457357,0.00021364163683391523
24043,Business,30.0,Female,3.93,0.2354092706892318,Private Scholarship,Paid,1,12.0,8.0,14.0,240.0,188.0,249.0,2.0,1.0,6.0,2.0,9.0,34.0,677.0,9.0,0,0.018108405437633215,0.00672597916254948,0.0003472113137009318
37393,Business,22.0,Female,2.23,0.352010003405005,Federal Grant,Deferred,0,8.0,5.0,5.0,244.0,82.0,110.0,2.0,0.0,0.0,-3.0,-134.0,18.0,436.0,2.0,0,0.03911222260055611,0.018526842284473946,0.0008055148819336498
11994,Computer Science,17.0,Female,2.85,0.1390559891395434,Private Scholarship,Delinquent,1,8.0,4.0,6.0,197.0,88.0,140.0,0.0,2.0,1.0,-2.0,-57.0,18.0,425.0,3.0,0,0.015450665459949267,0.007318736270502284,0.000326422509717238
47750,Computer Science,34.0,Male,2.87,0.0074018287604805,Private Scholarship,Paid,1,3.0,2.0,4.0,53.0,74.0,94.0,0.0,1.0,0.0,1.0,41.0,9.0,221.0,1.0,0,0.001850457190120125,0.00074018287604805,3.3341570993155405e-05
13714,Computer Science,18.0,Female,3.98,0.1030278877396132,Federal Grant,Delinquent,1,8.0,5.0,7.0,136.0,126.0,180.0,0.0,1.0,2.0,-1.0,44.0,20.0,442.0,3.0,0,0.011447543082179245,0.0049060898923625335,0.000232568595349014
46952,Arts,37.0,Male,2.39,0.0441745958051888,No Aid,Deferred,1,9.0,10.0,5.0,145.0,162.0,122.0,0.0,1.0,2.0,-4.0,-23.0,24.0,429.0,3.0,0,0.00441745958051888,0.001766983832207552,0.00010273161815160186
58289,Mathematics,36.0,Female,2.94,0.3345284547505794,No Aid,Paid,1,3.0,10.0,4.0,54.0,160.0,86.0,0.0,2.0,0.0,1.0,32.0,17.0,300.0,2.0,0,0.08363211368764485,0.018584914152809967,0.001111390215118204
84256,Computer Science,26.0,Female,3.97,0.1047221433771292,Student Loan,Paid,1,9.0,9.0,7.0,155.0,247.0,136.0,1.0,0.0,2.0,-2.0,-19.0,25.0,538.0,3.0,0,0.01047221433771292,0.0040277747452742005,0.00019428969086665902
12542,Business,23.0,Male,3.31,0.4125110196230987,No Aid,Paid,0,8.0,9.0,8.0,133.0,159.0,246.0,1.0,2.0,3.0,0.0,113.0,25.0,538.0,6.0,0,0.04583455773589986,0.01586580844704226,0.000765326567018736
82974,Mathematics,27.0,Male,2.33,0.0262020491351132,No Aid,Deferred,1,8.0,4.0,13.0,165.0,94.0,214.0,1.0,0.0,4.0,5.0,49.0,25.0,473.0,5.0,0,0.0029113387927903554,0.001007771120581277,5.52785846732346e-05
92358,Computer Science,26.0,Male,3.87,0.238631066806396,No Aid,Paid,1,9.0,2.0,3.0,210.0,65.0,70.0,1.0,1.0,2.0,-6.0,-140.0,14.0,345.0,4.0,0,0.023863106680639602,0.015908737787093067,0.0006896851641803353
46252,Mathematics,21.0,Male,3.09,0.1907622551076467,Federal Grant,Paid,1,3.0,7.0,15.0,55.0,105.0,229.0,3.0,1.0,2.0,12.0,174.0,25.0,389.0,6.0,0,0.04769056377691167,0.007337009811832565,0.0004891339874555043
51356,Business,21.0,Male,3.63,0.1082221347138138,Federal Grant,Deferred,1,6.0,9.0,5.0,146.0,149.0,97.0,2.0,0.0,1.0,-1.0,-49.0,20.0,392.0,3.0,0,0.015460304959116256,0.005153434986372086,0.00027537438858476793
52358,Arts,26.0,Female,3.61,0.1839719639010528,Student Loan,Paid,1,6.0,11.0,4.0,177.0,247.0,99.0,2.0,4.0,2.0,-2.0,-78.0,21.0,523.0,8.0,0,0.02628170912872183,0.0083623619955024,0.0003510915341623145
16888,Computer Science,24.0,Female,3.11,0.1086008861006761,No Aid,Paid,1,2.0,3.0,3.0,53.0,109.0,77.0,1.0,2.0,1.0,1.0,24.0,8.0,239.0,4.0,0,0.03620029536689203,0.012066765122297344,0.0004525036920861504
67989,Computer Science,26.0,Female,3.63,0.3039418336183453,Student Loan,Paid,1,5.0,3.0,1.0,150.0,71.0,51.0,1.0,0.0,0.0,-4.0,-99.0,9.0,272.0,1.0,0,0.05065697226972422,0.030394183361834533,0.0011133400498840487
55547,Arts,22.0,Male,3.77,0.0605641159271045,Student Loan,Paid,1,5.0,5.0,6.0,160.0,146.0,127.0,1.0,1.0,1.0,1.0,-33.0,16.0,433.0,3.0,0,0.010094019321184084,0.003562595054535559,0.0001395486542099182
98052,Arts,19.0,Female,3.63,0.0847905534264424,Student Loan,Paid,1,5.0,11.0,9.0,162.0,211.0,220.0,1.0,4.0,3.0,4.0,58.0,25.0,593.0,8.0,0,0.014131758904407066,0.0032611751317862463,0.00014274503943845522
81559,Computer Science,21.0,Male,3.26,0.2007348138897918,No Aid,Paid,1,4.0,3.0,8.0,139.0,81.0,133.0,0.0,1.0,2.0,4.0,-6.0,15.0,353.0,3.0,0,0.04014696277795836,0.012545925868111988,0.0005670474968638186
49904,Business,30.0,Female,3.18,0.0894969017065787,No Aid,Paid,1,5.0,7.0,6.0,129.0,204.0,159.0,1.0,0.0,0.0,1.0,30.0,18.0,492.0,1.0,0,0.014916150284429783,0.004710363247714669,0.00018153529757926714
68837,Arts,20.0,Female,2.93,0.1864755278840107,No Aid,Paid,1,9.0,10.0,9.0,163.0,249.0,143.0,2.0,2.0,1.0,0.0,-20.0,28.0,555.0,5.0,0,0.01864755278840107,0.006430190616690024,0.00033538764007915594
45922,Computer Science,21.0,Male,2.96,0.4935872550685601,Federal Grant,Delinquent,0,7.0,3.0,3.0,129.0,78.0,65.0,1.0,3.0,0.0,-4.0,-64.0,13.0,272.0,4.0,0,0.06169840688357001,0.03525623250489715,0.001808011923328059
90957,Computer Science,21.0,Female,3.26,0.0408179563832396,Federal Grant,Delinquent,1,2.0,6.0,2.0,60.0,130.0,62.0,1.0,0.0,1.0,0.0,2.0,10.0,252.0,2.0,0,0.013605985461079868,0.0037107233075672364,0.0001613357959811842
50699,Computer Science,18.0,Male,2.9,0.2909252131206014,Student Loan,Paid,1,7.0,7.0,3.0,116.0,149.0,90.0,1.0,0.0,1.0,-4.0,-26.0,17.0,355.0,2.0,0,0.03636565164007517,0.01616251184003341,0.0008172056548331499
12633,Computer Science,23.0,Male,2.84,0.0508939748711186,Student Loan,Paid,1,8.0,6.0,6.0,147.0,158.0,142.0,1.0,1.0,4.0,-2.0,-5.0,20.0,447.0,6.0,0,0.005654886096790956,0.0024235226129104095,0.00011360262248017545
93243,Arts,21.0,Female,2.47,0.205782911680561,Student Loan,Paid,1,3.0,3.0,2.0,78.0,102.0,63.0,1.0,0.0,0.0,-1.0,-15.0,8.0,243.0,1.0,0,0.05144572792014025,0.022864767964506778,0.0008433725888547583
86061,Computer Science,23.0,Female,2.73,0.1130911970484625,Private Scholarship,Paid,1,9.0,2.0,9.0,202.0,71.0,179.0,1.0,0.0,1.0,0.0,-23.0,20.0,452.0,2.0,0,0.01130911970484625,0.005385295097545833,0.000249649441608085
39915,Computer Science,26.0,Female,2.41,0.1646853319064975,Federal Grant,Paid,1,4.0,7.0,6.0,138.0,190.0,172.0,2.0,2.0,1.0,2.0,34.0,17.0,500.0,5.0,0,0.0329370663812995,0.009149185105916528,0.0003287132373383184
59041,Computer Science,19.0,Female,2.16,0.306177662521242,No Aid,Paid,1,5.0,6.0,7.0,90.0,91.0,145.0,1.0,0.0,0.0,2.0,55.0,18.0,326.0,1.0,0,0.051029610420207004,0.016114613816907476,0.0009363231269762753
40781,Computer Science,35.0,Female,3.45,0.0386599731659714,Private Scholarship,Paid,1,10.0,2.0,4.0,236.0,61.0,118.0,0.0,0.0,1.0,-6.0,-118.0,16.0,415.0,1.0,0,0.003514543015088309,0.0022741160685865527,9.293262780281586e-05
13237,Computer Science,22.0,Male,3.4,0.5294625600624245,Student Loan,Paid,0,4.0,6.0,9.0,132.0,158.0,237.0,3.0,2.0,1.0,5.0,105.0,19.0,527.0,6.0,0,0.10589251201248491,0.026473128003121228,0.0010027700001182284
61201,Computer Science,44.0,Female,3.03,0.2964460206463662,Private Scholarship,Deferred,0,13.0,1.0,3.0,209.0,51.0,109.0,1.0,0.0,0.0,-10.0,-100.0,17.0,369.0,1.0,0,0.02117471576045473,0.01646922336924257,0.0008012054612063952
96539,Mathematics,23.0,Male,2.16,0.2782848496221036,Federal Grant,Deferred,1,5.0,3.0,5.0,106.0,88.0,100.0,2.0,1.0,0.0,0.0,-6.0,13.0,294.0,3.0,0,0.0463808082703506,0.019877489258721685,0.0009433384732952664
51512,Arts,20.0,Female,3.23,0.1485353697623491,Student Loan,Paid,1,5.0,5.0,4.0,129.0,144.0,96.0,1.0,1.0,0.0,-1.0,-33.0,14.0,369.0,2.0,0,0.024755894960391517,0.009902357984156607,0.0004014469453036462
27688,Business,23.0,Female,2.56,0.1118277453728193,Private Scholarship,Paid,1,2.0,9.0,13.0,70.0,240.0,222.0,0.0,2.0,0.0,11.0,152.0,24.0,532.0,2.0,0,0.0372759151242731,0.004473109814912772,0.0002098081526694546
35250,Mathematics,20.0,Female,3.9,0.3296388569682166,Private Scholarship,Paid,0,3.0,3.0,9.0,58.0,70.0,179.0,0.0,1.0,4.0,6.0,121.0,15.0,307.0,5.0,0,0.08240971424205415,0.020602428560513537,0.0010702560291175863
51171,Mathematics,22.0,Male,2.1,0.357366687958478,Federal Grant,Paid,1,3.0,11.0,11.0,88.0,212.0,190.0,1.0,4.0,1.0,8.0,102.0,25.0,490.0,6.0,0,0.0893416719896195,0.013744872613787614,0.0007278343950274501
19606,Mathematics,23.0,Female,2.01,0.076526360752933,Federal Grant,Delinquent,1,2.0,5.0,6.0,60.0,145.0,147.0,0.0,1.0,2.0,4.0,87.0,13.0,352.0,3.0,0,0.02550878691764433,0.0054661686252095,0.00021678855737374786
66412,Mathematics,21.0,Male,3.67,0.0216518720204986,No Aid,Paid,1,6.0,7.0,10.0,129.0,211.0,215.0,1.0,4.0,3.0,4.0,86.0,23.0,555.0,8.0,0,0.0030931245743569427,0.0009021613341874416,3.894221586420611e-05
21985,Mathematics,24.0,Female,2.46,0.0630012081799595,Federal Grant,Paid,1,7.0,6.0,10.0,158.0,128.0,219.0,2.0,0.0,6.0,3.0,61.0,23.0,505.0,8.0,0,0.007875151022494937,0.0026250503408316458,0.00012450831656118477
83450,Computer Science,24.0,Male,3.34,0.2013279564258697,No Aid,Delinquent,1,12.0,8.0,4.0,246.0,162.0,106.0,3.0,5.0,0.0,-8.0,-140.0,24.0,514.0,8.0,0,0.015486765878913055,0.008053118257034787,0.0003909280707298441
30285,Arts,23.0,Female,2.7,0.2327208219518202,Student Loan,Deferred,1,4.0,9.0,8.0,97.0,143.0,217.0,1.0,0.0,3.0,4.0,120.0,21.0,457.0,4.0,0,0.04654416439036404,0.01057821917962819,0.0005081240653969873
97026,Business,33.0,Male,3.65,0.1025753708546661,No Aid,Paid,1,9.0,9.0,1.0,182.0,244.0,53.0,2.0,5.0,0.0,-8.0,-129.0,19.0,479.0,7.0,0,0.01025753708546661,0.005128768542733305,0.00021369868928055439
11413,Business,38.0,Male,3.71,0.0374740976111588,Private Scholarship,Paid,1,8.0,1.0,2.0,132.0,54.0,55.0,1.0,0.0,1.0,-6.0,-77.0,11.0,241.0,2.0,0,0.004163788623462089,0.003122841467596567,0.00015485164302131736
11040,Arts,19.0,Male,3.88,0.0074419164979695,Student Loan,Delinquent,1,9.0,7.0,9.0,239.0,141.0,203.0,1.0,1.0,3.0,0.0,-36.0,25.0,583.0,5.0,0,0.0007441916497969499,0.00028622755761421154,1.2743007702002567e-05
94281,Business,24.0,Male,2.77,0.15300822444831,Student Loan,Paid,1,10.0,13.0,2.0,152.0,199.0,57.0,0.0,3.0,2.0,-8.0,-95.0,25.0,408.0,5.0,0,0.01390983858621,0.005884931709550385,0.00037410323825992663
51242,Computer Science,23.0,Male,2.01,0.0315866292508509,No Aid,Delinquent,1,12.0,3.0,5.0,242.0,104.0,129.0,2.0,0.0,0.0,-7.0,-113.0,20.0,475.0,2.0,0,0.0024297407116039152,0.0015041252024214715,6.635846481271198e-05
13136,Computer Science,17.0,Male,2.29,0.0023621283456972,Student Loan,Paid,1,6.0,6.0,8.0,118.0,111.0,234.0,0.0,2.0,2.0,2.0,116.0,20.0,463.0,4.0,0,0.0003374469065281714,0.00011248230217605714,5.090793848485344e-06
