student_id,quarter,time_on_materials_min,logins,forum_posts
59468,Q2,152,5,1
59468,Q3,191,6,2
19509,Q1,137,4,1
19509,Q2,178,7,2
19509,Q3,130,5,1
41165,Q1,203,7,1
41165,Q2,220,11,3
41165,Q3,81,3,1
95979,Q1,192,12,3
95979,Q2,166,9,4
95979,Q3,188,6,2
77521,Q1,58,3,0
77521,Q2,69,2,1
77521,Q3,120,8,1
84428,Q1,108,3,1
84428,Q2,109,3,2
84428,Q3,102,4,3
62481,Q1,63,2,0
62481,Q2,192,7,2
62481,Q3,128,7,0
97751,Q1,220,11,1
97751,Q2,224,9,2
97751,Q3,91,4,0
10758,Q1,222,8,2
10758,Q2,125,7,2
10758,Q3,135,9,3
33143,Q1,139,5,4
33143,Q2,87,5,0
33143,Q3,197,7,3
44316,Q1,190,7,0
44316,Q2,185,6,3
44316,Q3,249,13,4
12788,Q1,200,11,2
12788,Q2,197,8,3
12788,Q3,199,7,1
34423,Q1,151,8,1
34423,Q2,246,9,4
34423,Q3,109,5,0
43619,Q1,95,5,0
43619,Q2,62,2,1
43619,Q3,187,9,1
76291,Q1,142,6,0
76291,Q2,97,5,3
76291,Q3,97,6,1
81224,Q1,65,4,0
81224,Q2,242,8,2
81224,Q3,201,8,0
71395,Q1,169,8,2
71395,Q2,163,9,2
71395,Q3,215,8,1
44690,Q1,130,5,3
44690,Q2,175,6,1
44690,Q3,60,2,1
65647,Q1,134,6,2
65647,Q2,224,8,2
65647,Q3,248,15,2
18194,Q1,152,9,3
18194,Q2,229,12,4
18194,Q3,83,4,1
67528,Q1,189,7,1
67528,Q2,222,14,4
67528,Q3,212,10,3
64725,Q1,110,6,2
64725,Q2,57,3,0
64725,Q3,58,2,0
35694,Q1,113,4,2
35694,Q2,82,4,2
35694,Q3,199,7,2
61844,Q1,131,5,3
61844,Q2,62,2,0
61844,Q3,85,3,1
12259,Q1,168,6,2
12259,Q2,57,2,0
12259,Q3,197,8,2
51533,Q1,147,7,3
51533,Q2,245,15,3
51533,Q3,50,3,0
42508,Q1,215,12,3
42508,Q2,79,3,0
42508,Q3,150,6,1
43982,Q1,121,6,0
43982,Q2,224,10,3
43982,Q3,208,7,2
50394,Q1,208,7,1
50394,Q2,147,9,0
50394,Q3,58,2,0
23380,Q1,111,5,0
23380,Q2,190,9,2
23380,Q3,241,12,4
80170,Q1,84,3,1
80170,Q2,220,14,2
80170,Q3,139,5,0
98245,Q1,213,11,1
98245,Q2,203,8,3
98245,Q3,183,10,0
49658,Q1,124,5,2
49658,Q2,202,9,2
49658,Q3,173,10,0
72113,Q1,206,7,3
72113,Q2,68,3,1
72113,Q3,139,5,0
49627,Q1,167,7,0
49627,Q2,215,7,3
49627,Q3,67,4,1
13653,Q1,240,16,2
13653,Q2,63,3,1
13653,Q3,182,12,1
32750,Q1,176,6,3
32750,Q2,179,8,0
32750,Q3,187,9,1
90781,Q1,106,6,1
90781,Q2,140,5,0
90781,Q3,211,7,0
95541,Q1,193,10,2
95541,Q2,133,7,2
95541,Q3,156,9,1
99463,Q1,199,7,4
99463,Q2,81,3,0
99463,Q3,178,11,1
97726,Q1,154,5,0
97726,Q2,84,3,0
97726,Q3,73,3,0
71960,Q1,50,1,1
71960,Q2,68,2,1
71960,Q3,93,3,1
27319,Q1,61,2,0
27319,Q2,168,7,1
27319,Q3,83,2,2
84613,Q1,158,6,0
84613,Q2,197,10,1
84613,Q3,80,5,2
58820,Q1,184,10,3
58820,Q2,245,10,3
58820,Q3,89,3,1
28025,Q1,174,6,1
28025,Q2,176,11,1
28025,Q3,210,11,3
14657,Q1,118,7,0
14657,Q2,175,6,0
14657,Q3,249,11,1
12740,Q1,55,3,1
12740,Q2,161,8,1
12740,Q3,131,4,1
72883,Q1,136,5,0
72883,Q2,149,6,2
72883,Q3,121,6,1
27497,Q1,108,6,0
27497,Q2,160,6,1
27497,Q3,187,7,3
31957,Q1,64,2,2
31957,Q2,105,6,2
31957,Q3,171,9,2
96023,Q1,77,2,3
96023,Q2,109,7,0
96023,Q3,125,5,3
34128,Q1,185,12,4
34128,Q2,67,4,0
34128,Q3,62,2,2
31939,Q1,143,8,1
31939,Q2,55,3,0
31939,Q3,190,7,3
95676,Q1,114,7,2
95676,Q2,68,2,0
95676,Q3,72,3,3
27969,Q1,105,3,0
27969,Q2,120,8,0
27969,Q3,173,7,1
74455,Q1,206,7,1
74455,Q2,177,9,0
74455,Q3,75,3,0
56263,Q1,136,8,2
56263,Q2,101,4,0
56263,Q3,171,7,1
30776,Q1,104,4,0
30776,Q2,92,3,1
30776,Q3,125,5,1
52206,Q1,206,8,0
52206,Q2,116,6,2
52206,Q3,161,5,1
67242,Q1,142,6,2
67242,Q2,244,11,2
67242,Q3,75,2,0
59880,Q1,175,6,0
59880,Q2,230,7,3
59880,Q3,243,8,0
87020,Q1,93,3,0
87020,Q2,102,3,0
87020,Q3,84,4,0
52971,Q1,182,12,3
52971,Q2,224,9,0
52971,Q3,112,4,1
73470,Q1,85,3,1
73470,Q2,186,10,2
73470,Q3,65,2,0
36971,Q1,136,6,1
36971,Q2,62,3,1
36971,Q3,50,2,1
64967,Q1,180,10,1
64967,Q2,208,13,2
64967,Q3,102,3,0
67979,Q1,98,5,2
67979,Q2,220,7,1
67979,Q3,153,6,2
75233,Q1,213,11,2
75233,Q2,171,6,3
75233,Q3,65,2,2
67777,Q1,196,13,1
67777,Q2,244,11,2
67777,Q3,222,7,3
47794,Q1,105,4,2
47794,Q2,146,6,1
47794,Q3,242,16,2
60002,Q1,127,4,2
60002,Q2,232,9,0
60002,Q3,212,8,2
23842,Q1,160,8,4
23842,Q2,151,5,1
23842,Q3,240,8,3
76571,Q1,233,12,4
76571,Q2,166,7,1
76571,Q3,92,4,1
13627,Q1,118,5,2
13627,Q2,53,3,0
13627,Q3,165,5,2
31688,Q1,122,5,1
31688,Q2,155,7,3
31688,Q3,223,8,3
46428,Q1,93,4,0
46428,Q2,51,1,3
46428,Q3,163,8,5
74780,Q1,142,6,0
74780,Q2,140,6,0
74780,Q3,205,13,3
62677,Q1,243,11,3
62677,Q2,171,6,0
62677,Q3,74,2,1
92718,Q1,114,4,2
92718,Q2,117,4,3
92718,Q3,123,5,0
78107,Q1,187,10,1
78107,Q2,143,5,0
78107,Q3,249,9,2
75987,Q1,76,3,0
75987,Q2,213,14,0
75987,Q3,78,3,1
69597,Q1,84,5,0
69597,Q2,128,5,1
69597,Q3,54,2,0
28804,Q1,216,10,2
28804,Q2,97,6,1
28804,Q3,210,11,2
70589,Q1,132,5,1
70589,Q2,152,9,4
70589,Q3,225,9,1
20901,Q1,157,7,3
20901,Q2,148,5,3
20901,Q3,192,7,3
27002,Q1,235,11,3
27002,Q2,201,7,2
27002,Q3,243,11,2
72593,Q1,244,14,4
72593,Q2,156,5,1
72593,Q3,141,5,1
22293,Q1,195,12,1
22293,Q2,146,7,1
22293,Q3,208,10,3
53582,Q1,181,10,2
53582,Q2,91,3,1
53582,Q3,219,8,1
53980,Q1,207,12,1
53980,Q2,124,4,0
53980,Q3,66,4,0
66519,Q1,163,6,5
66519,Q2,88,3,1
66519,Q3,209,7,2
54993,Q1,102,3,2
54993,Q2,209,11,3
54993,Q3,240,8,3
92215,Q1,236,11,2
92215,Q2,224,7,0
92215,Q3,155,9,3
20338,Q1,240,12,1
20338,Q2,90,4,3
20338,Q3,33,1,2
42283,Q1,155,5,0
42283,Q2,156,7,3
42283,Q3,139,8,1
13166,Q1,65,2,1
13166,Q2,106,7,1
13166,Q3,123,4,1
86906,Q1,85,3,1
86906,Q2,239,9,3
86906,Q3,125,6,2
12493,Q1,202,8,2
12493,Q2,182,9,1
12493,Q3,146,5,2
26680,Q1,161,8,3
26680,Q2,211,8,7
26680,Q3,102,3,0
72282,Q1,125,4,1
72282,Q2,225,10,2
72282,Q3,139,7,2
84040,Q1,234,10,4
84040,Q2,118,5,2
84040,Q3,217,11,3
36061,Q1,221,9,2
36061,Q2,237,9,2
36061,Q3,131,5,0
49722,Q1,125,5,1
49722,Q2,239,9,3
49722,Q3,65,2,1
34625,Q1,122,7,2
34625,Q2,96,3,0
34625,Q3,186,9,1
57587,Q1,236,13,1
57587,Q2,105,3,2
57587,Q3,236,10,2
37698,Q1,121,4,1
37698,Q2,67,3,2
37698,Q3,181,8,1
41588,Q1,149,8,1
41588,Q2,68,2,0
41588,Q3,178,8,2
49473,Q1,133,6,1
49473,Q2,116,5,1
49473,Q3,149,7,1
23373,Q1,156,8,2
23373,Q2,194,6,2
23373,Q3,137,7,1
28370,Q1,53,2,0
28370,Q2,184,8,1
28370,Q3,201,6,3
70956,Q1,159,7,1
70956,Q2,185,6,1
70956,Q3,115,7,3
43569,Q1,207,8,3
43569,Q2,199,6,3
43569,Q3,91,3,1
41804,Q1,177,6,1
41804,Q2,107,5,1
41804,Q3,144,8,4
18169,Q1,211,9,0
18169,Q2,51,3,2
18169,Q3,128,7,1
80862,Q1,195,7,3
80862,Q2,138,7,1
80862,Q3,158,9,2
54477,Q1,102,4,1
54477,Q2,118,7,3
54477,Q3,179,8,3
89807,Q1,78,4,0
89807,Q2,158,9,1
89807,Q3,148,5,2
62505,Q1,142,6,1
62505,Q2,237,15,2
62505,Q3,193,9,1
26168,Q1,88,4,2
26168,Q2,155,7,0
26168,Q3,78,2,1
92108,Q1,146,5,1
92108,Q2,239,11,0
92108,Q3,146,5,2
72140,Q1,248,10,3
72140,Q2,141,6,0
72140,Q3,182,11,2
40800,Q1,131,4,0
40800,Q2,74,3,0
40800,Q3,200,9,1
46173,Q1,217,11,3
46173,Q2,75,3,1
46173,Q3,57,2,0
33344,Q1,66,3,1
33344,Q2,97,6,1
33344,Q3,83,5,0
20829,Q1,123,5,0
20829,Q2,198,6,4
20829,Q3,142,5,1
65345,Q1,66,2,1
65345,Q2,228,11,3
65345,Q3,81,3,0
93079,Q1,123,6,2
93079,Q2,219,9,1
93079,Q3,190,6,1
12182,Q1,206,11,0
12182,Q2,191,12,4
12182,Q3,198,9,0
33025,Q1,194,6,1
33025,Q2,117,5,1
33025,Q3,67,4,0
58451,Q1,52,2,2
58451,Q2,168,5,0
58451,Q3,52,3,0
61664,Q1,237,8,3
61664,Q2,236,9,6
61664,Q3,224,8,2
35458,Q1,189,10,2
35458,Q2,202,8,1
35458,Q3,207,8,1
50230,Q1,131,5,1
50230,Q2,213,13,3
50230,Q3,172,6,0
10151,Q1,122,4,3
10151,Q2,125,6,2
10151,Q3,57,2,0
50374,Q1,153,5,0
50374,Q2,226,14,4
50374,Q3,174,6,1
20163,Q1,79,2,0
20163,Q2,227,14,3
20163,Q3,230,8,0
70753,Q1,51,1,0
70753,Q2,111,5,0
70753,Q3,150,6,3
23745,Q1,67,2,0
23745,Q2,160,5,4
23745,Q3,205,9,1
74845,Q1,234,8,2
74845,Q2,235,8,1
74845,Q3,157,9,2
86840,Q1,135,7,1
86840,Q2,131,5,0
86840,Q3,72,3,0
59205,Q1,79,5,1
59205,Q2,163,8,2
59205,Q3,249,13,7
58559,Q1,98,4,0
58559,Q2,117,5,2
58559,Q3,73,2,1
67708,Q1,56,2,2
67708,Q2,179,10,2
67708,Q3,183,10,4
94136,Q1,71,2,2
94136,Q2,249,8,1
94136,Q3,127,7,3
61478,Q1,188,8,3
61478,Q2,148,8,2
61478,Q3,227,15,2
78525,Q1,110,5,0
78525,Q2,64,2,0
78525,Q3,247,11,1
91377,Q1,86,3,0
91377,Q2,244,9,1
91377,Q3,81,4,2
35925,Q1,121,6,1
35925,Q2,53,2,0
35925,Q3,245,11,3
45841,Q1,90,4,1
45841,Q2,227,11,4
45841,Q3,90,4,0
93966,Q1,149,5,1
93966,Q2,241,13,3
93966,Q3,111,6,1
69496,Q1,64,2,3
69496,Q2,71,4,0
69496,Q3,183,8,0
26783,Q1,98,4,2
26783,Q2,248,10,4
26783,Q3,197,6,1
23438,Q1,245,9,1
23438,Q2,187,10,1
23438,Q3,72,2,2
94208,Q1,185,7,3
94208,Q2,149,5,3
94208,Q3,229,9,2
59772,Q1,248,13,8
59772,Q2,140,6,1
59772,Q3,63,3,0
16729,Q1,102,6,1
16729,Q2,161,5,2
16729,Q3,118,4,1
92710,Q1,189,6,2
92710,Q2,92,3,0
92710,Q3,94,4,1
23203,Q1,188,8,2
23203,Q2,92,3,3
23203,Q3,54,3,0
74362,Q1,127,8,0
74362,Q2,182,7,1
74362,Q3,216,9,2
24544,Q1,249,9,0
24544,Q2,114,3,1
24544,Q3,157,10,4
92309,Q1,99,4,0
92309,Q2,206,9,0
92309,Q3,210,8,3
72083,Q1,80,2,0
72083,Q2,171,9,1
72083,Q3,238,8,4
33023,Q1,239,8,3
33023,Q2,97,4,0
33023,Q3,124,6,0
42796,Q1,115,4,0
42796,Q2,213,8,2
42796,Q3,30,1,0
59946,Q1,199,7,4
59946,Q2,87,4,2
59946,Q3,129,7,0
11430,Q1,192,6,4
11430,Q2,216,12,0
11430,Q3,151,9,1
41697,Q1,153,6,1
41697,Q2,106,4,1
41697,Q3,80,4,1
66051,Q1,173,11,1
66051,Q2,144,7,0
66051,Q3,58,2,0
44627,Q1,123,4,0
44627,Q2,86,3,1
44627,Q3,163,6,0
54872,Q1,96,4,0
54872,Q2,105,5,1
54872,Q3,214,7,2
60178,Q1,146,6,0
60178,Q2,185,7,3
60178,Q3,97,3,1
94954,Q1,222,11,1
94954,Q2,54,2,0
94954,Q3,213,8,2
89233,Q1,168,8,2
89233,Q2,249,9,4
89233,Q3,65,3,0
49376,Q1,117,4,1
49376,Q2,184,6,4
49376,Q3,246,9,2
97301,Q1,235,8,1
97301,Q2,205,10,2
97301,Q3,128,6,2
15903,Q1,87,3,1
15903,Q2,154,7,3
15903,Q3,160,6,0
66041,Q1,86,4,0
66041,Q2,98,4,0
66041,Q3,249,9,4
11318,Q1,56,3,0
11318,Q2,105,3,1
11318,Q3,157,7,2
30496,Q1,198,11,1
30496,Q2,176,8,2
30496,Q3,126,6,2
64489,Q1,233,11,4
64489,Q2,71,3,0
64489,Q3,223,7,3
75564,Q1,117,4,0
75564,Q2,136,7,1
75564,Q3,220,9,2
78766,Q1,57,2,0
78766,Q2,216,8,1
78766,Q3,155,5,1
80070,Q1,238,11,2
80070,Q2,72,4,0
80070,Q3,69,2,1
18257,Q1,194,9,3
18257,Q2,193,8,5
18257,Q3,94,3,1
37102,Q1,105,3,0
37102,Q2,69,2,0
37102,Q3,130,5,3
48825,Q1,158,7,0
48825,Q2,189,7,1
48825,Q3,213,10,7
46505,Q1,182,6,1
46505,Q2,233,8,2
46505,Q3,126,5,0
93979,Q1,147,6,2
93979,Q2,204,10,3
93979,Q3,63,2,0
30972,Q1,95,3,0
30972,Q2,161,7,1
30972,Q3,134,5,2
20099,Q1,169,9,2
20099,Q2,152,5,3
20099,Q3,130,7,4
26617,Q1,148,6,1
26617,Q2,214,10,2
26617,Q3,80,2,2
87925,Q1,60,2,0
87925,Q2,181,9,0
87925,Q3,133,6,0
98981,Q1,117,5,2
98981,Q2,226,11,2
98981,Q3,216,8,2
31456,Q1,246,10,1
31456,Q2,238,12,4
31456,Q3,223,11,3
79063,Q1,95,5,0
79063,Q2,131,7,1
79063,Q3,126,5,1
59971,Q1,170,6,1
59971,Q2,99,6,0
59971,Q3,149,5,1
27017,Q1,232,9,1
27017,Q2,209,10,0
27017,Q3,153,6,0
85822,Q1,231,14,1
85822,Q2,237,8,4
85822,Q3,194,8,2
28241,Q1,157,7,0
28241,Q2,155,6,3
28241,Q3,234,15,1
17104,Q1,159,8,2
17104,Q2,213,9,2
17104,Q3,159,7,2
37942,Q1,237,9,2
37942,Q2,235,10,5
37942,Q3,192,8,3
40316,Q1,66,3,0
40316,Q2,112,5,1
40316,Q3,91,3,1
97174,Q1,103,5,2
97174,Q2,221,8,2
97174,Q3,181,9,3
46503,Q1,100,3,2
46503,Q2,162,9,1
46503,Q3,168,8,3
64696,Q1,140,5,1
64696,Q2,238,14,0
64696,Q3,186,10,1
82406,Q1,192,9,3
82406,Q2,107,3,0
82406,Q3,135,5,2
62586,Q1,132,8,1
62586,Q2,74,4,1
62586,Q3,144,7,1
22110,Q1,186,7,0
22110,Q2,53,1,1
22110,Q3,83,4,3
82345,Q1,190,8,2
82345,Q2,155,7,2
82345,Q3,246,8,5
64705,Q1,167,6,1
64705,Q2,118,4,0
64705,Q3,101,6,2
17656,Q1,59,3,0
17656,Q2,170,8,2
17656,Q3,234,13,3
56409,Q1,53,2,2
56409,Q2,123,4,2
56409,Q3,120,4,2
47480,Q1,140,9,0
47480,Q2,210,12,1
47480,Q3,209,7,3
17950,Q1,50,3,3
17950,Q2,191,7,1
17950,Q3,115,6,1
63548,Q1,208,10,4
63548,Q2,231,13,2
63548,Q3,216,10,2
61220,Q1,242,8,0
61220,Q2,155,6,1
61220,Q3,246,11,3
19871,Q1,208,9,1
19871,Q2,237,9,2
19871,Q3,81,5,0
26275,Q1,158,10,5
26275,Q2,181,9,2
26275,Q3,90,3,0
32038,Q1,148,6,1
32038,Q2,158,7,2
32038,Q3,53,2,1
80132,Q1,87,5,2
80132,Q2,135,6,2
80132,Q3,95,3,2
30574,Q1,60,2,2
30574,Q2,66,4,0
30574,Q3,225,7,1
90239,Q1,129,5,1
90239,Q2,59,2,2
90239,Q3,247,9,4
11199,Q1,199,13,7
11199,Q2,169,9,4
11199,Q3,119,4,0
27169,Q1,88,3,1
27169,Q2,64,2,0
27169,Q3,227,10,3
71428,Q1,76,2,0
71428,Q2,128,4,1
71428,Q3,226,9,3
79846,Q1,166,7,1
79846,Q2,246,12,2
79846,Q3,113,7,0
64007,Q1,232,8,1
64007,Q2,167,6,1
64007,Q3,139,8,2
54577,Q1,164,6,1
54577,Q2,214,10,2
54577,Q3,206,8,0
84775,Q1,101,3,2
84775,Q2,128,4,0
84775,Q3,214,8,4
87939,Q1,135,7,3
87939,Q2,130,4,2
87939,Q3,148,7,3
76110,Q1,61,2,2
76110,Q2,56,2,0
76110,Q3,223,9,3
39939,Q1,119,5,2
39939,Q2,152,9,1
39939,Q3,138,6,4
73982,Q1,204,13,0
73982,Q2,178,11,0
73982,Q3,163,8,1
23557,Q1,86,2,0
23557,Q2,232,13,4
23557,Q3,107,5,1
69827,Q1,201,12,2
69827,Q2,225,10,2
69827,Q3,73,4,0
34294,Q1,129,7,2
34294,Q2,141,7,1
34294,Q3,60,4,0
83363,Q1,233,9,2
83363,Q2,208,11,1
83363,Q3,88,3,0
52253,Q1,89,3,0
52253,Q2,179,8,4
52253,Q3,221,7,2
17168,Q1,54,3,0
17168,Q2,214,14,1
17168,Q3,177,8,1
29070,Q1,214,10,2
29070,Q2,180,8,0
29070,Q3,160,10,0
74003,Q1,86,3,0
74003,Q2,228,11,1
74003,Q3,169,6,1
74473,Q1,143,7,1
74473,Q2,124,4,0
74473,Q3,188,9,3
11910,Q1,120,4,3
11910,Q2,142,5,3
11910,Q3,248,9,5
60587,Q1,160,5,2
60587,Q2,58,2,0
60587,Q3,166,5,4
29402,Q1,66,4,1
29402,Q2,179,6,2
29402,Q3,104,5,2
24115,Q1,81,4,0
24115,Q2,92,5,1
24115,Q3,188,12,2
17142,Q1,69,3,0
17142,Q2,212,10,1
17142,Q3,160,5,0
37495,Q1,124,4,1
37495,Q2,182,10,1
37495,Q3,231,12,2
40016,Q1,236,8,2
40016,Q2,178,8,2
40016,Q3,197,9,2
26413,Q1,225,11,2
26413,Q2,106,4,2
26413,Q3,238,9,2
15104,Q1,249,13,4
15104,Q2,103,4,1
15104,Q3,142,8,0
56448,Q1,204,10,1
56448,Q2,92,3,0
56448,Q3,166,8,0
73747,Q1,93,4,0
73747,Q2,105,4,2
73747,Q3,83,3,1
80870,Q1,148,5,2
80870,Q2,141,8,1
80870,Q3,150,9,3
52068,Q1,228,11,2
52068,Q2,227,11,1
52068,Q3,191,6,1
61895,Q1,136,8,4
61895,Q2,228,8,5
61895,Q3,177,11,1
57161,Q1,217,9,1
57161,Q2,239,11,2
57161,Q3,208,13,2
34528,Q1,54,3,0
34528,Q2,60,3,1
34528,Q3,212,11,1
79747,Q1,123,8,1
79747,Q2,191,6,2
79747,Q3,222,12,4
21265,Q1,157,6,1
21265,Q2,231,9,2
21265,Q3,165,6,2
16658,Q1,244,9,4
16658,Q2,223,13,2
16658,Q3,138,4,1
74150,Q1,227,14,4
74150,Q2,62,3,1
74150,Q3,230,9,3
56582,Q1,241,10,0
56582,Q2,62,3,2
56582,Q3,143,5,2
86463,Q1,131,5,2
86463,Q2,131,6,2
86463,Q3,84,4,1
14510,Q1,233,13,2
14510,Q2,60,3,1
14510,Q3,218,12,3
44351,Q1,124,4,2
44351,Q2,202,8,1
44351,Q3,110,5,3
44605,Q1,77,4,1
44605,Q2,244,13,4
44605,Q3,110,5,2
22091,Q1,95,3,4
22091,Q2,126,7,2
22091,Q3,151,8,2
32175,Q1,149,9,4
32175,Q2,51,1,0
32175,Q3,145,9,0
42073,Q1,245,9,4
42073,Q2,133,8,0
42073,Q3,67,3,0
96887,Q1,217,13,4
96887,Q2,132,5,1
96887,Q3,246,8,4
37820,Q1,238,10,5
37820,Q2,96,3,1
37820,Q3,98,4,0
55659,Q1,64,2,1
55659,Q2,84,4,2
55659,Q3,83,3,0
62144,Q1,90,3,0
62144,Q2,140,9,0
62144,Q3,81,3,0
63831,Q1,166,6,2
63831,Q2,222,12,1
63831,Q3,81,3,1
46708,Q1,58,2,1
46708,Q2,59,3,0
46708,Q3,83,3,0
64423,Q1,81,4,2
64423,Q2,183,10,3
64423,Q3,223,8,0
59982,Q1,163,9,0
59982,Q2,113,4,2
59982,Q3,96,3,2
57468,Q1,247,10,6
57468,Q2,197,11,1
57468,Q3,79,3,0
36243,Q1,135,7,2
36243,Q2,227,14,1
36243,Q3,85,3,0
54234,Q1,168,9,1
54234,Q2,175,7,2
54234,Q3,235,15,1
98112,Q1,215,11,2
98112,Q2,54,2,1
98112,Q3,87,5,3
97255,Q1,147,5,1
97255,Q2,147,5,3
97255,Q3,66,3,2
69788,Q1,167,11,1
69788,Q2,75,4,1
69788,Q3,78,4,2
19732,Q1,162,9,1
19732,Q2,97,5,0
19732,Q3,161,10,0
58683,Q1,52,2,1
58683,Q2,173,6,2
58683,Q3,203,7,1
98678,Q1,70,3,0
98678,Q2,134,7,2
98678,Q3,62,3,0
89544,Q1,104,4,0
89544,Q2,208,7,6
89544,Q3,191,8,0
66581,Q1,95,5,0
66581,Q2,223,8,2
66581,Q3,56,3,3
33299,Q1,213,7,2
33299,Q2,82,5,0
33299,Q3,176,6,2
11801,Q1,60,3,1
11801,Q2,232,9,6
11801,Q3,215,13,1
42681,Q1,118,4,1
42681,Q2,142,7,2
42681,Q3,175,10,1
73981,Q1,60,2,1
73981,Q2,118,7,0
73981,Q3,103,3,0
14022,Q1,165,7,0
14022,Q2,154,5,0
14022,Q3,234,10,2
84692,Q1,130,5,1
84692,Q2,132,4,1
84692,Q3,113,4,1
44223,Q1,243,12,3
44223,Q2,141,9,1
44223,Q3,144,9,0
44101,Q1,96,3,2
44101,Q2,229,10,4
44101,Q3,110,6,1
21081,Q1,176,8,2
21081,Q2,85,4,0
21081,Q3,74,2,0
98430,Q1,70,2,2
98430,Q2,60,3,1
98430,Q3,194,10,3
13656,Q1,195,12,3
13656,Q2,128,4,0
13656,Q3,111,3,1
56443,Q1,72,3,4
56443,Q2,99,3,1
56443,Q3,60,2,0
83879,Q1,162,8,2
83879,Q2,57,2,0
83879,Q3,128,8,3
15847,Q1,133,4,0
15847,Q2,88,4,2
15847,Q3,173,6,2
39010,Q1,191,6,0
39010,Q2,77,3,1
39010,Q3,84,3,0
55488,Q1,62,2,0
55488,Q2,177,8,4
55488,Q3,88,3,1
35303,Q1,95,5,2
35303,Q2,98,5,0
35303,Q3,113,4,1
88371,Q1,125,6,0
88371,Q2,138,8,3
88371,Q3,242,15,2
27346,Q1,134,5,0
27346,Q2,65,2,0
27346,Q3,248,9,5
94189,Q1,182,7,3
94189,Q2,128,6,1
94189,Q3,133,5,0
17383,Q1,165,7,2
17383,Q2,105,6,0
17383,Q3,82,4,0
66567,Q1,134,5,0
66567,Q2,249,13,1
66567,Q3,249,10,0
64323,Q1,119,5,2
64323,Q2,210,7,6
64323,Q3,87,3,2
41733,Q1,128,4,3
41733,Q2,153,5,1
41733,Q3,87,3,0
28881,Q1,149,8,2
28881,Q2,127,7,0
28881,Q3,232,13,1
22082,Q1,104,4,2
22082,Q2,80,4,0
22082,Q3,111,5,0
15748,Q1,111,6,1
15748,Q2,111,6,1
15748,Q3,233,15,1
72565,Q1,125,6,2
72565,Q2,159,7,4
72565,Q3,159,7,0
53845,Q1,118,5,1
53845,Q2,205,8,4
53845,Q3,234,10,1
99666,Q1,127,4,2
99666,Q2,139,6,1
99666,Q3,102,5,1
66612,Q1,105,6,0
66612,Q2,51,2,0
66612,Q3,91,3,0
55992,Q1,239,13,1
55992,Q2,88,5,1
55992,Q3,76,4,0
74655,Q1,76,2,0
74655,Q2,185,7,1
74655,Q3,151,8,2
17323,Q1,119,5,3
17323,Q2,67,3,0
17323,Q3,51,2,0
58602,Q1,61,3,0
58602,Q2,224,14,1
58602,Q3,127,5,2
28457,Q1,101,5,2
28457,Q2,141,8,3
28457,Q3,55,2,0
76369,Q1,189,7,1
76369,Q2,171,7,0
76369,Q3,109,3,2
63838,Q1,178,9,1
63838,Q2,102,4,3
63838,Q3,172,6,2
97988,Q1,75,2,2
97988,Q2,199,6,4
97988,Q3,182,7,3
60730,Q1,186,6,3
60730,Q2,181,7,2
60730,Q3,55,3,0
68964,Q1,121,4,0
68964,Q2,131,7,1
68964,Q3,140,8,1
31336,Q1,186,8,0
31336,Q2,116,5,0
31336,Q3,75,4,1
50486,Q1,221,8,0
50486,Q2,119,4,1
50486,Q3,72,3,1
27240,Q1,113,3,1
27240,Q2,194,7,1
27240,Q3,77,3,0
91504,Q1,50,3,1
91504,Q2,108,4,1
91504,Q3,211,7,4
29908,Q1,111,5,1
29908,Q2,157,7,0
29908,Q3,79,3,0
69958,Q1,246,11,2
69958,Q2,120,5,0
69958,Q3,125,5,0
19600,Q1,241,12,4
19600,Q2,61,2,2
19600,Q3,236,10,2
77051,Q1,80,4,2
77051,Q2,116,5,1
77051,Q3,157,5,2
53035,Q1,165,7,1
53035,Q2,199,6,3
53035,Q3,155,5,0
91367,Q1,56,3,1
91367,Q2,191,10,3
91367,Q3,134,5,0
83919,Q1,200,11,2
83919,Q2,72,3,0
83919,Q3,78,3,2
32668,Q1,159,5,0
32668,Q2,149,9,2
32668,Q3,191,6,4
87561,Q1,131,5,1
87561,Q2,81,2,0
87561,Q3,60,2,1
43097,Q1,59,2,0
43097,Q2,115,4,3
43097,Q3,111,4,1
47503,Q1,136,4,1
47503,Q2,227,10,2
47503,Q3,162,7,2
61871,Q1,63,2,1
61871,Q2,208,9,1
61871,Q3,165,6,1
99641,Q1,162,10,0
99641,Q2,201,7,2
99641,Q3,75,5,2
19162,Q1,248,9,5
19162,Q2,51,1,1
19162,Q3,63,4,0
75487,Q1,159,9,3
75487,Q2,214,7,0
75487,Q3,187,7,0
71994,Q1,242,16,2
71994,Q2,63,2,0
71994,Q3,106,4,1
90474,Q1,248,13,1
90474,Q2,171,6,4
90474,Q3,160,6,1
53283,Q1,185,11,4
53283,Q2,93,3,0
53283,Q3,140,8,0
53275,Q1,205,12,1
53275,Q2,150,7,1
53275,Q3,157,6,5
24592,Q1,139,5,1
24592,Q2,244,9,3
24592,Q3,249,10,1
44059,Q1,118,4,0
44059,Q2,222,11,3
44059,Q3,53,2,0
48344,Q1,206,7,2
48344,Q2,245,13,5
48344,Q3,181,6,1
74721,Q1,204,13,1
74721,Q2,106,5,1
74721,Q3,120,7,1
59799,Q1,155,7,2
